,time (mimcroseconds),,,
n,iterative double,recusive double,iterative int,recursive int
69593,2074.1,2073.7,2706.1,11328.3
69594,2113.3,2197.2,2633,12156.8
69595,2086.1,2072.8,2634.6,11827.8
69596,2192.2,2191.2,2853.7,11223.9
69597,2162.4,2109.8,4023,15659.6
69598,2185.9,2067.9,2629.9,12809
69599,2082.6,2068.3,2669.7,12564.2
69600,3686,4270.2,3571,11143.7
69601,2099.6,2410.4,2701,10996.4
69602,2471.1,2490.5,2859.7,11927.5
69603,2736.6,2084.7,2641.7,12680.5
69604,2328.4,2082.9,2621.9,12042
69605,2077.7,2074.3,2620.2,11397.3
69606,2226.7,2205.2,3010.5,11753.9
69607,2073.1,2069.7,3223.3,11422.7
69608,2720.8,2244.6,2689.5,11266.2
69609,4017.1,2136,3116.6,13190.5
69610,2084.5,2773.6,3315.5,12429.5
69611,3699.1,3101.2,3079.7,11091.4
69612,2080.1,2191.6,2629.2,11287.4
69613,2416.5,2526.4,2683.7,11243.2
69614,2518.4,2110.5,2602.2,14309.8
69615,2228.5,2242.1,4498.9,12987.8
69616,2137.8,2140.6,3351.1,11714.3
69617,2151.4,2307.9,2969.5,10926.1
69618,2856.3,2133.2,2802.5,12359.4
69619,2241.6,2257.7,2850.6,11615.9
69620,2075.6,2081.1,2617.1,12189.6
69621,2075.4,2074.4,2683,11961.1
69622,2228,2648.1,2818.6,11398.8
69623,2365.7,2070.2,3520.5,11198.3
69624,2112.9,2633.8,2610.3,10795.2
69625,2782.2,2367.6,2632.8,11971.6
69626,3326,2345.5,2690.4,12183.2
69627,2149.2,2136.7,2744.8,11328.7
69628,2613.6,2134.6,2676.4,12296.7
69629,2091.5,2201.9,2824.1,10861.9
69630,2093.7,2264.9,3043.4,11401.7
69631,2151.7,2605.1,2690.8,10836
69632,3842.9,2717.8,2551.7,11325
69633,2113.7,2029.1,2548.1,13826
69634,2119.8,2408.8,2682.8,13096.5
69635,2204.7,2587.1,3153.3,11410.9
69636,2085,3794.9,2645.9,11101.6
69637,4949.3,2252.9,2613.4,11066.1
69638,2070.7,2076,2626.7,11684.3
69639,2084.2,2134.1,4240.8,13806.8
69640,2210.3,3130.7,2892.8,11123.3
69641,2157.1,2596.3,2842.9,10968.5
69642,3267.2,2186.4,2869.2,12422.8
69643,2191.5,2236.8,2818.6,12796.5
69644,2184.8,2215.5,2757.2,12626.1
69645,2371.2,2076.6,3665.8,11331.5
69646,2424.5,3200.7,2740.6,11153.6
69647,2541.5,2145.4,2653.5,11804.5
69648,2303.7,2076.1,2634.1,13417.1
69649,2080.9,2073.9,2622.3,11401
69650,2191.2,2184.1,2797.4,13745.5
69651,3836.6,3897.8,4815.1,15832.2
69652,2097.5,2196.4,2656.3,11727
69653,2098.9,2098.6,2611.1,13029.6
69654,2342,2273,2822.1,11598.8
69655,2134.2,2308.6,2762.8,11091
69656,2280.8,2207.6,2612.1,12795.9
69657,2260.7,2599.1,2673.4,12145.8
69658,2079.1,2078.8,2610.7,13484.1
69659,2157.8,2080.8,2636.5,11533
69660,2082.6,2066.2,2990.2,11516.2
69661,2076.7,2324,2745.7,11671.7
69662,2711.2,2191,2631.7,11764.1
69663,2146.7,2170.2,3191.8,13048.4
69664,2826.3,2063.1,2615.3,11808
69665,2074.3,2081.6,2608.2,12094.6
69666,3830.4,3823.1,4594.8,11380.4
69667,3456.6,2190.5,2773.7,12941.6
69668,2205.3,2250.3,2742,12362.8
69669,2275,2177.3,3358,12516.5
69670,2108.5,2084,3116.4,11174.1
69671,2040.8,2241.6,2710.9,11588.7
69672,2250.5,2260.3,2550.7,10453.7
69673,2706,2391.1,2544,11582.2
69674,2302.3,2019.3,2551.8,11669.3
69675,2148.5,2022.9,2554.4,14165.6
69676,3666.3,3859.5,4390.6,11599.4
69677,2227.9,2529.4,2638.6,12105.9
69678,2506.4,2128.3,2618.7,13729.1
69679,2453.7,2388.2,2684.1,11663
69680,2020.3,2025.3,2530.7,12591.6
69681,2024.9,2016.5,3521.2,12496
69682,2324.5,2249.4,3285.3,11904.3
69683,2454.3,2280.9,2668,11588.5
69684,2083,2086.7,2652.6,12144.7
69685,2101.8,2076,2615.1,12085.4
69686,2224.2,2085.6,2684.7,14661.4
69687,2094.7,2311.8,3723.2,10834.5
69688,2512.7,2593.5,3862.4,13061.1
69689,2082.5,2077.5,2702.8,11536.4
69690,2219.6,2080.1,2671.6,12225.8
69691,2072.4,2075,2619.4,11693.6
69692,2082.1,2079.7,2930.6,12080.8
69693,2199.9,2272.9,3184.6,12171.9
69694,2654.6,3279.1,2798.3,12822.6
69695,2171.2,2085,2627.8,14032.4
69696,2170.7,2149.7,2699.1,11555.9
69697,2144.8,2143.5,2769.8,11003.2
69698,2021.1,2028.9,2793,11567.7
69699,2052.4,2381.3,2705.9,11830.5
69700,4019.5,2019.7,3100.7,15389.8
69701,3679.6,3776.4,4709.3,11174.8
69702,2172.3,2706.7,2871.4,10864.4
69703,2275.4,2176,2626.4,12082.2
69704,2381.3,2079.9,2872.8,13657
69705,2091.2,2086.5,2834,12013.2
69706,2082,2092.1,2631,11948.9
69707,3700.2,4016.5,4669.2,12854.9
69708,2257.7,2073.7,2618.3,12263.9
69709,2079,2077.5,2621.3,11712
69710,4936.9,3785.6,4162.2,11854.7
69711,3448.1,2326.8,2941.8,12212
69712,3846.5,3734.5,4563.7,12897.8
69713,2081.6,2079.8,2926.2,11798.4
69714,2081.9,2763.6,2608.2,10617.7
69715,2393.1,2381.4,2730.6,11335.4
69716,3947.5,2272.7,2773.1,11548.4
69717,2145.3,2147.1,2724.7,13150
69718,2049.9,2020.5,2626.3,12667
69719,2031.4,2091.9,2676.4,11302.7
69720,2181.2,2185.5,3055.2,10990.7
69721,2041.7,2271,3050.8,11250.4
69722,4112.4,4274.7,2717.6,12525.7
69723,2110.2,2118.3,2604.7,11818.8
69724,2081,2080.1,2602.6,11503.7
69725,2078.3,2076.2,2707.6,12096.1
69726,2025.8,2579.6,3620.9,10683.1
69727,2505.6,2211.9,2737.4,14584.7
69728,2044.3,2026.6,3026.9,12313.6
69729,2133.6,2680.7,2778.4,12347.3
69730,2091.2,2073.9,2622.1,11262.6
69731,2086.9,2084.3,2972.4,12041.6
69732,3764,4513.7,4701.3,11930.1
69733,2024.2,2018.8,2538.1,12730.3
69734,2613,2771.1,3067.3,13243.7
69735,2035.4,2728.1,2900.3,10871.5
69736,2034,2353.4,2698.3,10643.8
69737,3083.8,2998.7,2838.6,12420.6
69738,2140,2069.9,2623.8,11693.1
69739,2086.6,2080.2,2640.9,11866.7
69740,2166.1,2960.5,2699.1,12797.2
69741,2190.3,2205.1,3049.8,11547.4
69742,2220,2622.5,2818.4,12474.9
69743,3380.3,2121.2,3318.6,14034.2
69744,2239.7,2190.7,2774.5,12090.8
69745,2214.6,2187.8,2964.6,12217.2
69746,2087.7,2191.1,3627.6,11495.6
69747,4079.4,4176.7,4575.9,11275.6
69748,2091.6,2083.7,2617.4,12257.3
69749,2170,2074.3,2618.1,12434.9
69750,2030,2028.3,2762.4,11701.9
69751,2050.2,2943.8,3300.2,12286.7
69752,2465.6,2146.5,2619.6,13334.5
69753,3704.2,2625.6,2615.6,11523.3
69754,2080.5,2077.5,2624.4,11871.4
69755,2087.1,2090.5,2966.3,11438.9
69756,2075.9,2121.9,2874.5,11304.9
69757,4010.9,4267.8,3872.5,13602.3
69758,2037.5,2032.5,2545.1,11410.5
69759,2109.8,2041.5,2565.1,11636.8
69760,2028.9,2022.2,2552.2,12157
69761,2076.5,2075.6,2849.4,10854.1
69762,2063.1,2261.3,3164.4,10869.2
69763,2404.3,2170.4,2564.9,13097.6
69764,3715,3516.2,2985.9,11419.3
69765,2164,2217.3,2728.3,11745.5
69766,2089.2,2081.6,2619.3,13726.8
69767,3681.4,4319.1,4659.4,12282
69768,2767.7,2372.4,2766.3,12130.6
69769,2325.2,2731.4,3852.4,14283.5
69770,2086.2,2547.4,2793.9,11336.9
69771,2365.5,2368.7,2620.7,11731.5
69772,3994,3686.1,4849.5,12167.8
69773,2031,2102.7,2605.5,11299.1
69774,2032.7,2019.8,2778.5,12928.4
69775,2603,2670.5,2814.9,12822.7
69776,2027.2,2024,2572.2,12535.5
69777,2321.6,2082.5,2619.5,11732.4
69778,2252.3,2190.5,2786.8,11584.5
69779,2083.3,2092.7,2702.6,11962.8
69780,2091.5,2092.5,2721.6,11405.8
69781,2084.9,2337.7,2913.3,12976.1
69782,3721.7,2684.2,3494,12827.1
69783,3786,2736,2898,11622.9
69784,2210.7,2212.8,2832.4,12662.2
69785,2078.7,2477,3099,10834.9
69786,2256,2382.4,2761.5,12473.3
69787,3194.1,2499.2,2772.4,13095.5
69788,2085.2,2078.1,2632.9,11565.1
69789,2122.8,2072.5,2637.5,12036.1
69790,2095.1,2075.8,2739.8,11450.7
69791,2183.4,2421.5,2752,11327.1
69792,2506.8,3837.7,2698.4,11890.1
69793,2154.3,2139.6,4075.5,12350.4
69794,2139.8,2149.6,2685.7,12432.3
69795,2202.3,2217.8,3294.6,11289.2
69796,2159,2155.3,3213.1,11302.4
69797,2419.7,2609.8,2738.3,11113.4
69798,2419.3,2148,2738.8,13448.1
69799,2077.5,2106.9,2703.6,13269.9
69800,2100,2102.5,2623.4,11843.8
69801,2105.9,2096,2668.7,12513
69802,2160.4,2152.1,2761.4,11330.7
69803,2159.5,2179.3,3359.5,10846.5
69804,2666.5,2590.3,2973,12114.1
69805,2095.7,2084.1,2618.6,11827.9
69806,2089.6,2077.8,2633.9,13147.3
69807,2649.9,2077.7,2629,11831.5
69808,2641,2491.5,3701,11725
69809,2120.2,2246.8,2678.3,11394.6
69810,3952.9,2087.2,2632.2,12153.8
69811,2674,3282,4052.2,12469.4
69812,3689.1,2603.2,2965.3,11484.5
69813,2222.4,2259.6,2884.2,11746.1
69814,2186.3,2185.6,2621.5,11991.3
69815,2239.8,2150.7,2903.1,11301.9
69816,2078.9,2076.1,2891.5,12541.4
69817,2105.8,2079.4,3069.4,13076.5
69818,2168.6,2155,3106.9,11178.5
69819,2171.7,2270.6,2919.8,11850.1
69820,2541.2,2734,2761.1,11402.8
69821,2669,2130.7,2632.2,12060.2
69822,2110.1,2085.4,2649.2,13387
69823,3306,2080.8,2622.9,12426.3
69824,2096.4,2899.9,3091.4,12432.6
69825,2509.4,2332.2,2625.6,11386
69826,2499.3,2096.8,2635.7,11993.4
69827,2090.4,2088.6,2646.1,11966.8
69828,2211,2986.6,2611.8,11972.8
69829,2419.5,2085.2,2627.5,13964.8
69830,2093.1,2280,3376.6,11067.7
69831,2192,2501.4,2673.5,13024.7
69832,3054.3,2137,2791.3,14743.3
69833,2141.6,2565.7,2683.4,11625.8
69834,2159.5,2136.3,2955.8,12644.5
69835,2081.6,3126.1,3391.2,13130.1
69836,2331,2078.2,2633.7,12426.1
69837,3711.7,3643.9,4735.4,11221.4
69838,2114.1,2170.4,3044.2,11323.5
69839,2481.8,2696.7,2868.6,10947.7
69840,2424,2170,2656.8,11350.8
69841,3228.1,2179.1,3479.5,13164
69842,2170.8,2715.1,2630.7,12476.4
69843,2215.6,2213.2,2971.1,11766
69844,2228.5,2387.6,2843.9,12007.9
69845,2466.5,2512.3,2680,11871.6
69846,2487.9,2119.7,3094.4,13338.1
69847,2099.8,2898,3784.2,12812.4
69848,2145.7,2091.7,3068,11404.9
69849,2095.8,2255.9,2925.3,10979.3
69850,2692.6,2402.9,2638.1,12126.5
69851,2264.5,2203.2,2796,11891.2
69852,2211.1,2348.4,2955.8,12115.9
69853,3573,3989.9,3901.6,12884.4
69854,2630.6,2165.7,2619.4,11643.6
69855,2177,2162.8,2727.3,11569.6
69856,2226,2211.9,2734.5,12089.6
69857,2105.1,2117.1,2674.8,14986.4
69858,2482.5,2082.7,2744.4,12097.6
69859,2624,2794.5,3152.9,11870.8
69860,2168.9,2151.4,2720.9,11520.7
69861,2190,2137.6,2699.7,12202.6
69862,2090.8,2152,2630.4,11868.9
69863,2246.9,2231.4,2771.2,11488.4
69864,2086.9,2570.7,3741,13458.4
69865,2499.3,2255.9,2620.5,12623.2
69866,2345.7,2143.3,2693.6,12107.9
69867,2147.7,2144.4,2729.8,12451.8
69868,2160.4,2090.3,2631.8,11862.2
69869,2094.2,2095.9,2751.5,11623.3
69870,2158,2218.9,2713.3,11362.7
69871,2100.5,2256,3187.2,12887.3
69872,4266.5,3716.3,4655.6,12251.1
69873,2249.2,2278.9,3166.8,12131.3
69874,2084.1,2080.5,3171.7,11894.9
69875,2191.3,2659.2,2727.5,13284.5
69876,2359.1,2965.7,2909.5,12631.4
69877,2191.5,2238.5,2784.4,11928.5
69878,2096.4,2090.9,2619.4,13223.6
69879,2084.4,2150.8,3154.2,11310.3
69880,2097.8,2229.8,2729.5,11197.3
69881,2202.9,2209.3,2840.9,12095.6
69882,2188.5,3289.1,5127.6,13632.5
69883,2252,2094.8,2727.4,11330.1
69884,2094.3,2093.2,2842.5,11908.2
69885,2092.8,2187,2670.1,10882.8
69886,2201.6,2710.2,6097.6,12872.9
69887,3584,3652.2,4495.4,13702.9
69888,2627.8,2560.6,2800,11307.2
69889,2307.5,2025.6,2557.3,11076.1
69890,2686.2,2054.1,2566.9,12072.2
69891,2033.3,2018.7,2735,12166.5
69892,2170.4,2154.8,2741.4,12547.7
69893,2176.3,2151,2863.7,13287.1
69894,2377.9,2293,3050.3,11886.6
69895,2683.8,2470.3,2618.2,11757
69896,2232,2149.3,2741.8,12180
69897,2090.7,2079.8,2639.9,11634.4
69898,2223.7,2211.2,2849.6,11936.6
69899,2083.4,2082.4,2637.3,13519.9
69900,2708.8,2298.4,4930.6,12678.1
69901,2243.6,2085,2660.1,13020.4
69902,2087.6,2081.3,2637.2,11513.4
69903,2097.4,2093.7,2645.8,11559.7
69904,2091.1,2081.2,2634.3,12107.4
69905,2102.1,2105.9,3009.1,13267.4
69906,2268.3,2414.3,2706.2,15581.3
69907,3750.9,3661.1,4633.1,11693.5
69908,2085.9,2097.6,2867.2,11679.2
69909,2296.2,2598.8,2843.2,10980.7
69910,2325.3,2372.6,2667.6,11921.6
69911,2407.2,2580.6,4210.5,11530.1
69912,4277.7,2201.5,3484.7,12301.6
69913,2099,2090.1,3372.5,10860.6
69914,2081.2,3631.6,4901.9,12655.7
69915,2085.3,2084,2706.6,11194.4
69916,2025.1,2030.4,2554.1,11439.3
69917,2173.6,2834.6,4686.5,14700.1
69918,3173.8,3024.9,2688.6,14451.8
69919,2250.2,2218.9,2767.8,11838.3
69920,2085.7,2086,2622.3,11852.9
69921,2079.3,2074.3,2744.9,12347.4
69922,2242.9,2212.4,4430,12242.1
69923,2233.6,2146.6,3098.9,13657.5
69924,2155.7,2142.4,2900.5,12623.6
69925,2150.7,2138,2744.1,11947.6
69926,2163.3,2142.3,2777.5,11900.3
69927,2143.7,2332.3,2986.8,10930.5
69928,2035.9,2423.1,2903.6,10584.7
69929,3396.5,2235.1,2972.1,11943.9
69930,2162,2147.5,2688,11610.5
69931,2140.2,2196.5,2665.5,12641.7
69932,2027.6,2035.1,2558.9,11447.8
69933,2027.5,2037.2,2549.8,11417
69934,2027.5,2021.7,2559.1,11326.7
69935,2022.5,2037.8,2673.9,16555.2
69936,2670.5,2690.3,2631.1,12885.3
69937,3707.5,3726.1,4651.4,11240.8
69938,2088.4,2090.3,3123.2,11479.6
69939,2291.4,2330.1,2887.7,10925.8
69940,2290,2415.8,2637,12243.6
69941,2519.7,2090.7,2626,11496.2
69942,3613.8,3561.4,4913.9,15069.5
69943,2485.4,2269.9,3344.3,12361.9
69944,2331.2,2200.4,2845.3,12011.2
69945,2224.6,2228.2,2831.7,12028.3
69946,2240.8,2246.9,2667.9,14897.7
69947,2110.9,2258.1,3971.4,12007.3
69948,2550.1,2173.3,2700,12015.3
69949,2706.3,2723.4,2624.9,11828.8
69950,2109.6,2096.2,2650,12844.7
69951,2335.7,2240.1,2986.6,12286
69952,2607.4,2380.1,2753.4,12432.2
69953,2671,2775.2,2632.2,11667.8
69954,2586.6,2127.9,2689.7,11665.5
69955,2135.8,2083.7,2645.6,11737.5
69956,2102.6,2132.3,2615.1,16825.9
69957,3972.2,4234.4,4694.1,12584.6
69958,2305.8,2137.6,3253.8,12624.9
69959,2117.7,3356.7,2984.7,11376.8
69960,2091.5,2123.5,3341.2,11478.3
69961,2139,2459.5,2725.7,11333.7
69962,4252.5,3714.1,4781.5,13309.3
69963,2376.7,2251.2,2891.1,13346.9
69964,2110.9,2726.7,2984.8,11487.2
69965,3544.6,2351.3,2853,11911.2
69966,2148.9,2142.9,2843.6,12372.4
69967,2155.5,2160.2,2962.8,12815.5
69968,2155.5,2156.9,3257.5,13589
69969,2723.1,2490.6,3683.4,15856.5
69970,3027.8,2525.7,3022.4,15079.8
69971,2906.5,2542.3,4217.3,15068
69972,5136.3,5299.1,4778.9,14134.7
69973,2357.9,2573.7,4105.4,14911.2
69974,2895.9,2729.9,2840.2,13353.1
69975,2557,2357.2,3042,12829.5
69976,2249.3,2237.7,3036.4,12967.9
69977,4533,5145.1,3880.2,12463.9
69978,2644.8,2408,2906.7,12333.5
69979,2748.6,2231.8,3026.9,13379.9
69980,2548.9,2484.1,3301.5,13368.7
69981,2241,2188.8,3301.7,11438.7
69982,2231.7,2420.2,2710.2,11779.8
69983,2503.5,2503.9,2772.8,11601.2
69984,2264.7,2320.8,2812,13101.4
69985,2148.1,2156.7,2719.6,14300
69986,2828.8,2506.4,4408.2,11949.6
69987,3408.2,4246.7,5082.6,12395.5
69988,2226,2217.8,3058.5,12194.4
69989,2213,2276,2865.8,11730.3
69990,2221,2980.5,2902.6,12049.3
69991,2215.2,2204.7,2786.6,12036.4
69992,4111.7,4577.2,3504.6,12543.4
69993,2171.9,2151,3430.5,11201.2
69994,2145.3,2163,2773.1,11820.1
69995,2222.9,2215.1,2711.4,11302.8
69996,2156.5,2153.1,2708.7,13194.6
69997,4027.2,2325.2,2698.4,12410.8
69998,2151.4,2177.8,2710.7,12194
69999,2169.5,2230.4,2712.9,11668.3
70000,2376.8,2667.7,2726.3,11233.8
70001,2488.1,2228.3,2884,12144.2
70002,2165.3,2140,2693.1,11648.3
70003,2148.1,2161.5,2735.4,13855.5
70004,2180.1,2149.4,2826.4,12487.9
70005,2154.3,2143.6,2814.3,11261.2
70006,2152,2295,2856.9,11606
70007,2396.2,2554.9,2708,11689.8
70008,2169.9,2618.2,2841.5,15344
70009,3947.1,3940.1,9934,13474.8
70010,2246.9,2236.5,2958.3,12356.5
70011,2228.6,2220.2,2807.8,12347.5
70012,2320.4,2273.1,2937.9,12353.8
70013,2402.1,2307.2,2907.7,13011.8
70014,2568.8,3076.2,3649.8,14816.9
70015,2299.5,2697.6,3531.8,12007.1
70016,2461.2,2837.9,2912.8,12931.2
70017,2303.9,2293.3,2911.3,12004.3
70018,2311.9,2323.1,2911.2,12513
70019,2285.5,2306.1,3017.6,13571.8
70020,3379.1,3088.4,3543,12795.6
70021,2220.5,2206.5,2818.3,12329.3
70022,2217.4,2220.2,2796.9,12849.2
70023,2275.4,2201.7,3038.3,12183.3
70024,2214.8,2219,3052.8,11800
70025,2306.3,2634.4,2792.1,12848.2
70026,2789.2,2309.5,3221,12437.9
70027,2223.9,2227.7,2792.9,11735
70028,2216.6,2203.3,2951.6,12796
70029,3940.3,3998.2,4979.4,12107.9
70030,2214.2,2213,2775,12083.7
70031,2207.5,2203.8,3599.1,14739.9
70032,2576.1,2391,2715.4,11701
70033,2305.6,4827.3,3460.9,12140.8
70034,2149.4,2168.9,2715.5,12343.9
70035,2149.5,2149.5,2712.9,11433.4
70036,2142.7,2152.8,2699.7,12161.1
70037,2158.1,2139.8,3200.6,12417.9
70038,2202.7,2852.4,2707.2,13634.8
70039,2200.3,2169.4,2779,11807.8
70040,2142,2309.2,3033.3,11377.2
70041,2155.2,2147.5,2806.7,11658.2
70042,2280.3,2151.2,2735.7,13875.8
70043,2160,2190,2777.4,16200.6
70044,2153.3,2162.1,2749.4,11769.5
70045,2286.7,2303,2833.3,11255.9
70046,2162.3,2190.5,2771.4,11884.6
70047,2144.9,2611.3,2980.2,11157.1
70048,2209,2169,2953.9,15200.3
70049,2167.4,2177.9,2716.3,13893.3
70050,3205,2787.7,3582.1,13250.2
70051,2160.3,2321.4,2753.1,11163.1
70052,2198.6,2896.7,2725,12444.1
70053,2308.2,2153.5,2787.3,12267.5
70054,2148.5,2147,2725.6,11997.5
70055,2187.2,2145.7,2797.7,12350.8
70056,2147.9,2583.9,3195.6,11741.5
70057,2146.7,2340.4,5030,12814.1
70058,3929.5,3808.2,4763.5,11673.2
70059,2160.6,2156.4,2710.1,11799.9
70060,2148.4,2149.8,2713.8,14450.9
70061,3505.2,2684,2996.7,12388.5
70062,2164.3,2151.8,2726.2,11763.1
70063,2178,2180.1,2698,12452.9
70064,2160.2,2465.6,2832.9,11588
70065,2323.5,2283.8,2862.3,11308.5
70066,2147.9,4436,4146.7,13002.6
70067,2917.3,2163.5,4946,13975.7
70068,2168.9,2151.4,3100.9,11358
70069,2150.5,2407.8,3151.7,11130.9
70070,2484.6,2171.6,2825.3,12180.6
70071,2170.8,3350.4,2754.2,13142.1
70072,2153.9,2152.6,2728.9,13073.2
70073,3830.7,3943.7,4297.8,11529.6
70074,2197.9,2710,2717.9,12396.4
70075,2146.3,2142,2930.6,11478.9
70076,2150.7,2149.2,2717.2,11714.4
70077,2143.9,2152.2,3188.2,11687.9
70078,2156.1,2718.2,3410.3,11667.5
70079,2402.4,2747.2,2759.6,11671.8
70080,2321.5,2158.9,2704,12030
70081,2155.4,2147.5,2723.9,11681.9
70082,2158.6,2163.5,2724,12493.4
70083,2088.7,2086.6,2643.7,13650
70084,2632.2,2496.7,3499.5,12425.2
70085,2256.1,2213.9,3098.4,11931.8
70086,2158.4,2165.3,2719.6,11792.7
70087,2154.8,2152.1,2716.5,11938.7
70088,2267.4,2205,2819.4,13066.5
70089,2154.2,2167.4,3041.4,12663.1
70090,2842.8,2514.3,4222.4,12971.3
70091,2091.2,2082.2,2653.9,11621.4
70092,2091.1,2087.9,2720.6,12278.1
70093,3902.8,3929.4,5203,11157.4
70094,2304.2,2429.7,2672.3,11854.8
70095,2319,3005.7,2775.7,12231.9
70096,2099.8,2094.5,2629.2,13281.8
70097,2243.1,2302.5,2790.8,12368.6
70098,2153.6,2259.2,3021,11067.8
70099,2093.6,2213,3006.9,11191.2
70100,2476.3,2106.1,2647.7,11540.9
70101,2397.3,2082.3,2652.2,12776.2
70102,2221.7,2142.8,2706.7,15603.5
70103,2602.6,2680.5,3421.1,11868.7
70104,2179,2171.8,2923.7,11620.4
70105,2417.8,2163.5,2714.3,11714.2
70106,2146.7,2210.8,2730.2,12200.9
70107,2547.4,2185.2,3032.5,16418.1
70108,2735,2160.7,2758.2,12760.1
70109,3037.7,2147.8,2706.2,12045.4
70110,2169,2147.7,2695.6,11538.2
70111,2149,2146.7,2718.7,11810.3
70112,2152,2154.6,2728.9,15140.1
70113,2530.9,2570,4059.3,11139
70114,2222.6,2177.5,2710.1,12280.6
70115,2174.5,2182.4,2694.2,13216.5
70116,4003.9,2331.7,2828,13496.4
70117,2155.8,2154.8,5030.1,13922.4
70118,2173.5,2353.6,2719.8,13919.3
70119,2292,2940.1,2811.6,12320.6
70120,2302.6,2289.2,3564.5,12086.1
70121,2297,2639.1,3001,13059.4
70122,4020.4,4076.5,5046,14628.7
70123,2281.2,2559.4,2915.6,14011.4
70124,2968.6,2792.4,3827.5,13407
70125,2359.5,2355.5,2972.2,12822.9
70126,2297.3,2279.1,3325.4,12182.3
70127,4124.8,4150.6,5157.1,13499.5
70128,2288.3,2285.3,2907,12741.9
70129,2820.5,2619.2,3264.8,12939.2
70130,2328.9,2300.9,2905.5,13299
70131,2220.1,2216.1,2788.7,11726.8
70132,2224.5,2210.1,2810,17092.4
70133,2353.2,2264.1,2799.3,11679.1
70134,2240.5,2899.4,2836,15629.3
70135,2232.2,2210,2801.8,13372.5
70136,2212.7,2209.5,3019.9,13460.6
70137,3437.5,2618.2,3329.1,12042
70138,2228,2220,2790.6,11710.5
70139,2227.1,2207.6,2789.9,12190.6
70140,2225.8,2219.2,2809.9,12905.1
70141,2407.1,2232.1,2869.7,15293.9
70142,2226.7,2225.5,2824,12454.5
70143,2235.8,2230.7,2810.1,12175.8
70144,2216.6,2229.1,2936.4,12110.4
70145,2227,2216.5,2807.7,12195.1
70146,2724.2,3157.7,2921.7,12527.2
70147,2271.4,3125.2,3024.8,12281.3
70148,2213.8,2217.4,2781.4,11456.4
70149,2157.7,2154.8,2718,12002
70150,3809.1,3824,4908.1,11709.6
70151,2180.1,2147.1,2741.8,11784.4
70152,2429.5,3294.8,2696.1,12935.6
70153,3167.6,2442.6,2778.6,11924.2
70154,2801.5,3038.7,2748.1,11779.5
70155,3866.5,3795.7,4746,13142.5
70156,2149.8,2155.2,2724.3,12470.8
70157,2152,2140,2877.5,11491.7
70158,2170,2452.3,2833.6,12673.5
70159,4022.9,2801.3,2728.8,11846.3
70160,2186.2,2179.3,3583.4,12526.5
70161,2158.8,2179.5,2780,11714.1
70162,2156.2,2169.6,2977.4,11728.1
70163,2159.3,2155.6,2748.3,12359.8
70164,2158,3475,4312.4,12106.8
70165,2173.8,2156.9,2713.4,11743.9
70166,2149.9,2154,2714.3,11642.3
70167,2157.7,2189.3,2925.4,11936.9
70168,2171.9,2154.6,3100.9,11392.8
70169,2375,2650.7,2822.2,14015
70170,2254.1,2162.2,3456.3,15589.6
70171,3885.4,3587.2,2828.2,11364.5
70172,2304.7,3102.2,4203.9,11907.6
70173,2210.8,2160.9,2705.4,11767.4
70174,2171.6,2168.8,2738.9,11780.9
70175,2974.7,5610.5,3048.6,14960.5
70176,2535.4,2240.8,2728.1,11978
70177,2259.3,2161.9,2726.8,11646.5
70178,2147.6,2151.5,2712.1,11691.6
70179,2151.7,2146.1,2727.8,12412.2
70180,2157.5,2165.1,2721.8,12865.1
70181,2155.2,2277.6,2848.4,11229
70182,2413.9,2357,2979.5,12353.3
70183,2746,2457.3,2745.4,13210.6
70184,2183.2,3047.1,2680,12118
70185,2199.5,2156.4,2705.9,11932.1
70186,2166.2,2432.1,2969.1,11220.5
70187,2195,2220.5,4207,13941.2
70188,2178.2,2182.9,2766.5,11359.3
70189,2160.7,2150.5,2712,11984.8
70190,2155.2,2154.9,2730.9,11734.9
70191,2159.1,2160.2,2823.4,11323.8
70192,2238.5,2198.9,2838.2,12000
70193,4945,3958.7,2730.3,13206.6
70194,2153.3,2179.8,2709.3,15412.6
70195,3876.5,2410.7,2903.7,11268.5
70196,2330.5,4298.8,3126.5,12273.5
70197,2159.8,2148.3,2713.4,11664.4
70198,2156.5,2164,2723.4,13546.8
70199,2533,2912.9,3125.5,14220.8
70200,2436.8,2249.7,2640.3,11977.6
70201,2404.7,2088.2,2631.4,12604.8
70202,2159,2090.3,2642.5,11932.4
70203,2090.9,2090.6,2649.3,11914.5
70204,2198.7,2205.2,2835.1,13331.1
70205,2699.1,2285.3,3491.9,13213.1
70206,2258.2,2091.6,2636.5,12039.8
70207,2203,2212.7,2815.6,11940.5
70208,2093.5,2096.1,2636.3,13001.6
70209,3705.5,3687.6,3111.7,11123.3
70210,3075.7,2418.4,2833.8,13975
70211,2111.9,2541.4,2715.7,11873.3
70212,2107.2,2094.3,2641.7,11944
70213,2103.9,2097,2840.9,11908.9
70214,3711.9,3827.3,5687.4,13362.8
70215,2098,2098.5,2672.2,12319.3
70216,2113.7,2733.4,3935.8,11985.9
70217,2332.5,2116.4,3967,12488.2
70218,2556.4,2450.7,3037.5,12571.8
70219,4351.1,4206.4,4691.5,14495.5
70220,2412.2,2414.2,3531.2,11944.8
70221,2546.4,3283.5,2730.7,15844.3
